"","YEAR","MONTH","DAY_OF_MONTH","CARRIER","ORIGIN","DEST","DEP_DELAY","ARR_DELAY","DISTANCE","X"
"227",2008,2,4,"OO","SLC","CPR",-7,4,320,NA
"228",2008,2,21,"WN","SNA","SMF",12,18,404,NA
"229",2008,2,7,"WN","CRP","HOU",35,28,187,NA
"230",2008,2,21,"DL","LGA","BOS",-2,-12,185,NA
"231",2008,2,3,"OO","LAX","BOI",25,29,674,NA
"232",2008,2,7,"WN","MDW","ORF",16,9,704,NA
"233",2008,2,26,"MQ","RDU","DCA",18,18,227,NA
"234",2008,2,18,"WN","ONT","LAS",-3,1,197,NA
"235",2008,2,13,"AA","DFW","AUS",6,-4,190,NA
"236",2008,2,17,"OO","BZN","SLC",3,-9,347,NA
"237",2008,2,8,"B6","BUF","FLL",33,20,1166,NA
"238",2008,2,15,"OO","SAN","LAX",-8,-11,109,NA
"239",2008,2,23,"UA","DEN","LAX",6,18,862,NA
"240",2008,2,24,"AA","SAT","ORD",-2,-10,1041,NA
"241",2008,2,1,"WN","STL","CMH",11,12,410,NA
"242",2008,2,20,"DL","LGA","DCA",-2,4,214,NA
"243",2008,2,11,"WN","BNA","RDU",0,-7,443,NA
"244",2008,2,14,"WN","MDW","ISP",7,8,765,NA
"245",2008,2,23,"YV","FAT","PHX",-8,-10,493,NA
"246",2008,2,28,"OH","SAV","LGA",0,-13,722,NA
"247",2008,2,6,"MQ","DFW","GSO",7,2,999,NA
"248",2008,2,17,"YV","ORD","MBS",NA,NA,222,NA
"249",2008,2,18,"XE","EWR","OMA",-2,-17,1133,NA
"250",2008,2,23,"US","FLL","DCA",3,-10,899,NA
"251",2008,2,17,"OO","SFO","SMF",-5,-7,86,NA
"252",2008,2,19,"XE","IAH","MSY",0,-4,305,NA
"253",2008,2,8,"WN","SEA","MDW",4,-6,1733,NA
"254",2008,2,11,"US","BDL","CLT",0,4,644,NA
"255",2008,2,29,"YV","IAD","MYR",-8,-24,372,NA
"256",2008,2,20,"OH","JFK","PIT",95,63,340,NA
"257",2008,2,29,"MQ","DSM","DFW",-5,-8,624,NA
"258",2008,2,25,"EV","ATL","SHV",20,35,551,NA
"259",2008,2,2,"UA","SEA","IAD",-2,-22,2306,NA
"260",2008,2,18,"9E","DTW","CMH",-3,4,155,NA
"261",2008,2,5,"AA","DFW","IAH",55,157,224,NA
"262",2008,2,7,"AA","MIA","SJU",-4,1,1045,NA
"263",2008,2,22,"DL","JFK","LAX",NA,NA,2475,NA
"264",2008,2,14,"OO","SMF","ACV",34,31,207,NA
"265",2008,2,3,"XE","MSP","EWR",-4,-14,1008,NA
"266",2008,2,2,"OO","MFR","SFO",80,95,329,NA
"267",2008,2,1,"UA","LAS","ORD",13,9,1515,NA
"268",2008,2,18,"OO","MSP","MKE",32,37,297,NA
"269",2008,2,23,"9E","DTW","TUL",3,-22,790,NA
"270",2008,2,5,"NW","MEM","MKE",-5,-1,556,NA
"271",2008,2,21,"XE","EWR","DAY",NA,NA,533,NA
"272",2008,2,12,"F9","SFO","DEN",99,104,967,NA
"273",2008,2,2,"DL","MLB","ATL",8,3,443,NA
"274",2008,2,4,"UA","DEN","SLC",108,121,390,NA
"275",2008,2,9,"WN","LAS","PDX",-3,-13,762,NA
"276",2008,2,4,"NW","ORD","MSP",NA,NA,334,NA
